Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Proteomics	Protein FASTA Database Handling	https://training.galaxyproject.org//topics/proteomics/tutorials/database-handling/tutorial.html	Proteomics		2017-02-14	2025-04-08	30	True	False	False	True	tab2fasta, fasta_merge_files_and_filter_unique_sequences, DecoyDatabase, fasta2tab, addValue, dbbuilder	UseGalaxy.org.au, UseGalaxy.eu	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.no, UseGalaxy.org (Main)	0		4935	7780	8.0	0
Proteomics	Neoantigen 5b: IEDB binding Validated Neopeptides	https://training.galaxyproject.org//topics/proteomics/tutorials/neoantigen-hla-binding-novel-peptides/tutorial.html			2025-01-14	2025-12-03	5	True	False	False	False	Filter1, fasta_to_tabular, table_compute, query_tabular, iedb_api			0		111	117	3.8333333333333335	0
Proteomics	Clinical Metaproteomics 5: Data Interpretation	https://training.galaxyproject.org//topics/proteomics/tutorials/clinical-mp-5-data-interpretation/tutorial.html		Prediction and recognition, Visualisation	2024-02-06	2025-08-10	4	True	False	True	True	msstatstmt, Grep1, unipept	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		328	418	20.716666666666665	0
Proteomics	DIA Analysis using OpenSwathWorkflow	https://training.galaxyproject.org//topics/proteomics/tutorials/DIA_Analysis_OSW/tutorial.html		Filtering, Formatting	2020-12-02	2025-05-20	12	True	False	False	True	OpenSwathWorkflow, pyprophet_protein, pyprophet_score, pyprophet_merge, pyprophet_peptide, Grep1, pyprophet_export, msconvert	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.no	0		3343	4721	8.183333333333334	0
Proteomics	Clinical Metaproteomics 2: Discovery	https://training.galaxyproject.org//topics/proteomics/tutorials/clinical-mp-2-discovery/tutorial.html		Filtering, Formatting, Principal component plotting, Clustering, Protein quantification, Standardisation and normalisation, Heat map generation, Visualisation, Imputation, Statistical calculation	2024-02-06	2025-08-10	5	True	False	True	True	Grouping1, Filter1, ident_params, fasta_merge_files_and_filter_unique_sequences, peptide_shaker, fasta_cli, fasta2tab, search_gui, Grep1, dbbuilder, query_tabular, tp_cat, filter_tabular, Remove beginning1, Cut1, msconvert, maxquant	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		380	495	22.666666666666668	0
Proteomics	Clinical Metaproteomics 1: Database-Generation	https://training.galaxyproject.org//topics/proteomics/tutorials/clinical-mp-1-database-generation/tutorial.html		Protein identification, de Novo sequencing, Tag-based peptide identification, Target-Decoy, Expression analysis	2024-02-06	2025-07-30	7	True	False	True	True	fasta_merge_files_and_filter_unique_sequences, dbbuilder, uniprotxml_downloader, metanovo	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu	UseGalaxy.be, UseGalaxy.org (Main)	0		660	968	18.3	0
Proteomics	Peptide and Protein ID using SearchGUI and PeptideShaker	https://training.galaxyproject.org//topics/proteomics/tutorials/protein-id-sg-ps/tutorial.html			2017-06-12	2025-04-08	28	True	False	False	True	peptide_shaker, FileConverter, search_gui, Grep1, PeakPickerHiRes			0		3315	5208	5.933333333333334	0
Proteomics	Proteogenomics 2: Database Search	https://training.galaxyproject.org//topics/proteomics/tutorials/proteogenomics-dbsearch/tutorial.html		Conversion, Peptide database search	2018-11-20	2025-05-08	24	True	False	True	True	ident_params, tab2fasta, peptide_shaker, search_gui, mz_to_sqlite, query_tabular	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz	0		1656	2431	11.866666666666667	0
Proteomics	metaQuantome 2: Function	https://training.galaxyproject.org//topics/proteomics/tutorials/metaquantome-function/tutorial.html	Proteomics, Proteogenomics, Metatranscriptomics, Microbial ecology, Metagenomics	Filtering, Functional clustering, Principal component visualisation, Quantification, Statistical inference, Visualisation, Differential protein expression analysis, Query and retrieval, Indexing, Heat map generation	2020-10-29	2024-03-15	14	True	False	False	True	metaquantome_expand, metaquantome_stat, metaquantome_db, metaquantome_viz, metaquantome_sample, metaquantome_filter	UseGalaxy.be, UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		443	615	15.016666666666667	0
Proteomics	Clinical Metaproteomics 3: Verification	https://training.galaxyproject.org//topics/proteomics/tutorials/clinical-mp-3-verification/tutorial.html			2024-02-06	2025-08-10	7	True	False	True	True	Grouping1, Filter1, fasta_merge_files_and_filter_unique_sequences, pepquery2, collapse_dataset, dbbuilder, query_tabular, tp_cat, Remove beginning1, Cut1, uniprotxml_downloader	UseGalaxy.cz, UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.org (Main)	0		230	298	26.866666666666667	0
Proteomics	Peptide and Protein Quantification via Stable Isotope Labelling (SIL)	https://training.galaxyproject.org//topics/proteomics/tutorials/protein-quant-sil/tutorial.html			2017-03-17	2025-04-08	32	True	False	False	True	FileInfo, IDMapper, TextExporter, PeptideIndexer, XTandemAdapter, FidoAdapter, FalseDiscoveryRate, Summary_Statistics1, IDConflictResolver, ProteinQuantifier, histogram_rpy, Grep1, tp_tail_tool, IDPosteriorErrorProbability, IDScoreSwitcher, MultiplexResolver, FeatureFinderMultiplex	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.no	0		1431	1972	8.966666666666667	0
Proteomics	metaQuantome 1: Data creation	https://training.galaxyproject.org//topics/proteomics/tutorials/metaquantome-data-creation/tutorial.html	Proteomics, Proteogenomics, Biodiversity, Taxonomy	Filtering, Prediction and recognition, Label-free quantification, Formatting, Visualisation	2020-10-16	2024-03-14	20	True	False	False	True	Filter1, regex1, peptide_shaker, flashlfq, tp_replace_in_column, Grep1, search_gui, unipept, query_tabular, Remove beginning1, Cut1, msconvert, tp_replace_in_line	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.no	0		922	1539	9.1	0
Proteomics	Proteogenomics 1: Database Creation	https://training.galaxyproject.org//topics/proteomics/tutorials/proteogenomics-dbcreation/tutorial.html		Transcriptome assembly, Variant calling, RNA-Seq analysis, Sequence annotation, Sequence alignment, Statistical calculation	2018-11-20	2025-05-08	29	True	False	True	True	freebayes, gffcompare_to_bed, regexColumn1, sqlite_to_tabular, gffcompare, hisat2, tab2fasta, fasta_merge_files_and_filter_unique_sequences, stringtie, cat_multi_datasets, fasta2tab, tp_replace_in_column, translate_bed, custom_pro_db, bed_to_protein_map, query_tabular, filter_tabular	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.org (Main)	UseGalaxy.cz	0		6200	10024	6.583333333333333	0
Proteomics	Neoantigen 3: PepQuery2 Verification	https://training.galaxyproject.org//topics/proteomics/tutorials/neoantigen-peptide-verification/tutorial.html		Filtering, Formatting	2025-01-14	2025-12-03	4	True	False	False	False	ncbi_blastp_wrapper, tab2fasta, pepquery2, query_tabular, msconvert	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz	0		115	126	8.033333333333333	0
Proteomics	Neoantigen 1b: Non-Reference-Database-Generation	https://training.galaxyproject.org//topics/proteomics/tutorials/neoantigen-non-reference-database-generation/tutorial.html		Transcriptome assembly, Variant calling, RNA-Seq analysis, Sequence annotation, Sequence alignment, Statistical calculation	2025-01-14	2025-12-03	6	True	False	False	False	column_regex_find_and_replace, freebayes, gffcompare_to_bed, regexColumn1, sqlite_to_tabular, gffcompare, hisat2, tab2fasta, fasta_merge_files_and_filter_unique_sequences, CONVERTER_gz_to_uncompressed, stringtie, fasta2tab, translate_bed, custom_pro_db, bed_to_protein_map, concatenate			0		151	164	2.933333333333333	0
Proteomics	Multiomics data analysis using MultiGSEA	https://training.galaxyproject.org//topics/proteomics/tutorials/multiGSEA-tutorial/tutorial.html		Gene-set enrichment analysis, Pathway analysis, Aggregation	2025-03-10	2025-03-11	2	True	False	False	True	Filter1, multigsea, tp_grep_tool	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz	0		431	476	5.283333333333333	0
Proteomics	Single Cell Proteomics data analysis with bioconductor-scp	https://training.galaxyproject.org//topics/proteomics/tutorials/bioconductor-scp/tutorial.html		Visualisation, Expression analysis	2025-02-07	2025-02-10	2	True	False	False	False	Grouping1, bioconductor_scp	UseGalaxy.org.au, UseGalaxy.eu		0		356	424	5.216666666666667	0
Proteomics	metaQuantome 3: Taxonomy	https://training.galaxyproject.org//topics/proteomics/tutorials/metaquantome-taxonomy/tutorial.html	Proteomics, Proteogenomics, Metatranscriptomics, Microbial ecology, Metagenomics, Taxonomy	Filtering, Functional clustering, Principal component visualisation, Quantification, Statistical inference, Visualisation, Differential protein expression analysis, Query and retrieval, Indexing, Heat map generation	2020-10-29	2024-03-15	14	True	False	False	True	metaquantome_expand, metaquantome_stat, metaquantome_db, metaquantome_viz, metaquantome_sample, metaquantome_filter	UseGalaxy.be, UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		471	611	14.416666666666666	0
Proteomics	Neoantigen 4: Variant Annotation	https://training.galaxyproject.org//topics/proteomics/tutorials/neoantigen-variant-annotation/tutorial.html			2025-01-14	2025-12-03	5	True	False	False	False	column_regex_find_and_replace, regexColumn1, cut, tab2fasta, pep_pointer, Convert characters1, query_tabular, select			0		131	148	6.4	0
Proteomics	Proteogenomics 3: Novel peptide analysis	https://training.galaxyproject.org//topics/proteomics/tutorials/proteogenomics-novel-peptide-analysis/tutorial.html			2018-11-20	2025-05-15	20	True	False	True	True	query_tabular, pep_pointer, peptide_genomic_coordinate, ncbi_blastp_wrapper	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz, UseGalaxy.no	0		1820	2607	12.833333333333334	0
Proteomics	Label-free data analysis using MaxQuant	https://training.galaxyproject.org//topics/proteomics/tutorials/maxquant-label-free/tutorial.html		Spectrum calculation, Differential protein expression profiling, Principal component plotting, Clustering, Protein quantification, Tag-based peptide identification, Standardisation and normalisation, Heat map generation, Visualisation, Imputation, Statistical calculation	2020-04-29	2025-05-21	14	True	False	False	True	Filter1, Add_a_column1, histogram_rpy, Grep1, msstats, maxquant, Cut1, tp_sort_header_tool	UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)	UseGalaxy.org.au, UseGalaxy.cz	0		20447	29760	3.683333333333333	0
Proteomics	Introduction to proteomics, protein identification, quantification and statistical modelling	https://training.galaxyproject.org//topics/proteomics/tutorials/introduction/slides.html			2017-12-01	2024-08-08	3	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560790	8606397	2.15	0
Proteomics	Label-free versus Labelled - How to Choose Your Quantitation Method	https://training.galaxyproject.org//topics/proteomics/tutorials/labelfree-vs-labelled/tutorial.html			2017-03-17	2025-05-27	18	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		7780	12501	2.5166666666666666	0
Sequence analysis	Screening assembled genomes for contamination using NCBI FCS	https://training.galaxyproject.org//topics/sequence-analysis/tutorials/ncbi-fcs/tutorial.html		Sequence trimming, Sequence assembly validation, Sequence contamination filtering	2024-04-16	2024-04-16	2	True	False	False	True	ncbi_fcs_gx, ncbi_fcs_adaptor	UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz	0		2100	2830	3.85	0
Sequence analysis	Primer and primer scheme design for pan-specific detection and sequencing of viral pathogens across genotypes	https://training.galaxyproject.org//topics/sequence-analysis/tutorials/viral_primer_design/tutorial.html		PCR primer design, Global alignment, Local alignment, Multiple sequence alignment, Sequence alignment, Sequence analysis, Sequence alignment analysis	2025-03-20	2025-11-20	3	True	False	False	True	fasta_compute_length, EMBOSS: degapseq20, rbc_mafft, ncbi_makeblastdb, split_file_to_collection, varvamp	UseGalaxy.be, UseGalaxy.eu		0		867	1036	3.066666666666667	0
Sequence analysis	Quality Control	https://training.galaxyproject.org//topics/sequence-analysis/tutorials/quality-control/tutorial.html		Read pre-processing, Scatter plot plotting, Box-Whisker plot plotting, Sequence trimming, Sequencing quality control, Sequence composition calculation, Validation, Statistical calculation, Primer removal	2016-10-04	2026-03-09	48	True	True	True	True	nanoplot, pycoqc, fastqc, cutadapt, multiqc, fastqe	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)	Galaxy@AuBi, UseGalaxy.cz, UseGalaxy.fr	0		3672637	8807786	9.083333333333334	0
Sequence analysis	Clean and manage Sanger sequences from raw files to aligned consensus	https://training.galaxyproject.org//topics/sequence-analysis/tutorials/Manage_AB1_Sanger/tutorial.html		Data handling, Sequence read processing, Sequence file editing, Demultiplexing, DNA barcoding, Sequence clustering, Taxonomic classification, Sequencing quality control, Phylogenetic analysis, Visualisation	2024-01-08	2024-03-05	2	True	False	False	True	fastq_groomer, qiime_align_seqs, regex1, fastq_masker_by_quality, cshl_fastx_reverse_complement, mothur_merge_files, fastq_to_tabular, tab2fasta, collection_element_identifiers, aligned_to_consensus, seqtk_trimfq, seqtk_mergepe, __FILTER_FROM_FILE__, ab1_fastq_converter, mothur_degap_seqs, cshl_fastq_to_fasta, ncbi_blastn_wrapper, unzip, __SORTLIST__, filter_by_fasta_ids	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr		0		3718	4647	6.5	0
Sequence analysis	Mapping	https://training.galaxyproject.org//topics/sequence-analysis/tutorials/mapping/tutorial.html	Mapping	Read pre-processing, Genome visualisation, Sequence composition calculation, Sequence trimming, Read mapping, Sequencing quality control, Data handling, Sequence alignment analysis, Validation, Statistical calculation, Primer removal	2016-10-04	2026-03-09	45	True	True	True	True	bowtie2, samtools_stats, __FLATTEN__, trim_galore, multiqc, jbrowse, bamFilter, fastqc	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)	Galaxy@AuBi, GalaxyTrakr, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		3628763	8719385	9.533333333333333	0
Sequence analysis	Quality and contamination control in bacterial isolate using Illumina MiSeq Data	https://training.galaxyproject.org//topics/sequence-analysis/tutorials/quality-contamination-control/tutorial.html	Whole genome sequencing, Genomics, Microbiology, Microbial ecology	Sequence contamination filtering, Taxonomic classification, Read mapping, Sequencing quality control, Visualisation, Expression analysis, Statistical calculation, Cross-assembly	2024-07-15	2025-12-18	5	True	False	True	True	kraken2, recentrifuge, upload1, fastp, falco, est_abundance	GalaxyTrakr, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)		0		1917	2573	10.65	0
Single Cell	Pre-processing of 10X Single-Cell ATAC-seq Datasets	https://training.galaxyproject.org//topics/single-cell/tutorials/scatac-preprocessing-tenx/tutorial.html		Enrichment analysis, Sequence alignment, Peak calling, Mapping, Gene regulatory network analysis, Differential gene expression analysis, Genome indexing, Principal component visualisation, Expression profile clustering, Read mapping, Generation, Sequencing quality control, Sequence composition calculation, Visualisation, Imputation, Statistical calculation	2023-04-24	2025-10-16	10	True	False	False	True	episcanpy_preprocess, bedtools_sortbed, scanpy_plot, tp_sorted_uniq, bwa_mem, macs2_callpeak, sinto_fragments, sinto_barcode, episcanpy_build_matrix, falco, anndata_inspect, fastqc	UseGalaxy.org.au, UseGalaxy.org (Main)	UseGalaxy.be, UseGalaxy.cz	0		6336	7440	2.316666666666667	0
Single Cell	Pre-processing of Single-Cell RNA Data	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-preprocessing/tutorial.html		RNA-Seq quantification, Sequencing quality control, Sequence alignment, Read summarisation, Data handling, Sequence alignment analysis, Validation	2019-02-22	2025-04-08	5	True	True	False	True	collection_column_join, featurecounts, umi_tools_count, samtools_stats, __FLATTEN__, umi_tools_extract, rna_star, tp_sed_tool, multiqc, bamFilter	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	0		3567472	8615064	8.55	0
Single Cell	Pseudobulk Analysis with Decoupler and EdgeR	https://training.galaxyproject.org//topics/single-cell/tutorials/pseudobulk-analysis/tutorial.html		Differential gene expression analysis, Principal component visualisation, Expression profile clustering	2025-02-12	2025-05-09	8	True	False	True	True	__EXTRACT_DATASET__, volcanoplot, tp_awk_tool, anndata_manipulate, tp_replace_in_column, column_remove_by_header, scanpy_filter, anndata_inspect, edger, decoupler_pseudobulk, tp_replace_in_line	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	UseGalaxy.cz	0		2016	2299	2.316666666666667	0
Single Cell	Converting between common single cell data formats	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-data-ingest/tutorial.html		Loading, Community profiling	2024-02-13	2025-03-11	4	True	False	False	True	regexColumn1, Filter1, tp_cut_tool, dropletutils_read_10x, sceasy_convert, anndata_inspect, datamash_transpose, dropletutils, monocle3_create, tp_tail_tool, anndata_ops, fastq_to_tabular, join1, tabular_to_fastq, scanpy_filter_cells, seurat_read10x, Cut1		UseGalaxy.org (Main)	0		2884	3395	3.816666666666667	0
Single Cell	Single-cell quality control with scater	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-scater-qc/tutorial.html		Read pre-processing, Sequencing quality control, Sequence visualisation	2019-10-23	2025-02-14	6	True	False	False	True	scater_filter, scater_plot_dist_scatter, scater_create_qcmetric_ready_sce, scater_plot_pca	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.no	UseGalaxy.cz	0		739	831	5.716666666666667	0
Single Cell	Bulk RNA Deconvolution with MuSiC	https://training.galaxyproject.org//topics/single-cell/tutorials/bulk-music/tutorial.html			2022-02-11	2025-02-14	10	True	False	True	True	music_deconvolution, music_construct_eset, music_inspect_eset	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		4243	5318	3.9	0
Single Cell	GO Enrichment Analysis on Single-Cell RNA-Seq Data	https://training.galaxyproject.org//topics/single-cell/tutorials/GO-enrichment/tutorial.html		Gene-set enrichment analysis	2024-09-17	2025-04-08	8	True	True	False	True	gprofiler_gost, tp_split_on_column, Cut1, goenrichment	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)		0		1460512	2780594	5.433333333333334	0
Single Cell	Pre-processing of 10X Single-Cell RNA Datasets	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-preprocessing-tenx/tutorial.html		Community profiling, Loading, Sequence alignment, Sequencing quality control, Validation	2019-09-11	2025-04-29	13	True	False	True	True	multiqc, rna_starsolo, dropletutils	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.be, UseGalaxy.fr, UseGalaxy.no	0		13355	17246	5.75	0
Single Cell	Generating a single cell matrix using Alevin	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_alevin/tutorial.html		Gene expression analysis, Sequence composition calculation, RNA-Seq quantification	2021-03-03	2025-11-18	25	True	False	True	True	_ensembl_gtf2gene_list, _salmon_kallisto_mtx_to_10x, dropletutils_read_10x, dropletutils_empty_drops, alevin, sceasy_convert, _dropletBarcodePlot, anndata_manipulate, join1, anndata_inspect, Cut1	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)		0		3677	5577	10.666666666666666	0
Single Cell	An introduction to scRNA-seq data analysis	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-intro/slides.html			2021-01-29	2025-02-13	8	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3528372	8492357	2.15	0
Single Cell	Generating a single cell matrix using Alevin and combining datasets (bash + R)	https://training.galaxyproject.org//topics/single-cell/tutorials/alevin-commandline/tutorial.html			2023-12-08	2025-04-22	5	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		712	959	9.633333333333333	0
Single Cell	Understanding Barcodes	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-umis/tutorial.html		Sequencing quality control, Sequence composition calculation, Statistical calculation	2019-02-20	2025-02-14	11	True	False	True	True	seq_filter_by_id, umi_tools_extract, fastqc	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	Galaxy@AuBi, UseGalaxy.no	0		6664	8283	4.966666666666667	0
Single Cell	Importing files from public atlases	https://training.galaxyproject.org//topics/single-cell/tutorials/EBI-retrieval/tutorial.html			2023-11-14	2025-03-11	8	True	False	True	True	regexColumn1, hca_matrix_downloader, sceasy_convert, retrieve_scxa, tp_grep_tool, scanpy_read_10x, seurat_read10x, anndata_ops, tp_find_and_replace			0		636	829	11.783333333333333	0
Single Cell	Single-cell ATAC-seq standard processing with SnapATAC2	https://training.galaxyproject.org//topics/single-cell/tutorials/scatac-standard-processing-snapatac2/tutorial.html		Gene expression profiling, Sequence alignment, Differential gene expression analysis, Genome indexing, Dimensionality reduction, Principal component visualisation, Expression profile clustering, Read mapping, Generation, Essential dynamics	2024-07-11	2025-07-02	5	True	False	False	True	fasta_compute_length, snapatac2_peaks_and_motif, scanpy_plot, snapatac2_plotting, bwa_mem, anndata_inspect, replace_column_with_key_value_file, anndata_manipulate, scanpy_filter, scanpy_inspect, snapatac2_preprocessing, scanpy_normalize, snapatac2_clustering, anndata_ops, Cut1			0		1939	2299	2.75	0
Single Cell	Downstream Single-cell RNA analysis with RaceID	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-raceid/tutorial.html		Molecular dynamics, Expression profile clustering, Expression analysis	2019-03-25	2025-02-14	7	True	False	False	True	raceid_trajectory, datamash_transpose, raceid_clustering, tp_head_tool, raceid_filtnormconf, raceid_inspecttrajectory, tp_sed_tool, datamash_ops, raceid_inspectclusters	UseGalaxy.be, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)	UseGalaxy.org.au, UseGalaxy.cz	0		1132	1333	7.533333333333333	0
Single Cell	Removing the effects of the cell cycle	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_cell-cycle/tutorial.html		Differential gene expression analysis, Principal component visualisation, Expression profile clustering	2023-01-25	2025-03-11	14	True	False	False	True	scanpy_regress_variable, scanpy_plot, cat1, anndata_inspect, tp_easyjoin_tool, anndata_manipulate, scanpy_inspect, table_compute, sort1, addValue, scanpy_cluster_reduce_dimension			0		2262	2663	2.9833333333333334	0
Single Cell	Combining single cell datasets after pre-processing	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_alevin-combine-datasets/tutorial.html			2022-09-08	2025-11-18	23	True	False	True	True	anndata_inspect, anndata_manipulate, tp_replace_in_column, anndata_ops, Paste1, Cut1	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu	UseGalaxy.cz, UseGalaxy.org (Main)	0		2656	3724	10.5	0
Single Cell	Filter, plot, and explore single cell RNA-seq data with Seurat (R)	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_FilterPlotandExploreRStudio/tutorial.html			2023-10-02	2025-03-11	11	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3606	4093	3.1333333333333333	0
Single Cell	Comparing inferred cell compositions using MuSiC deconvolution	https://training.galaxyproject.org//topics/single-cell/tutorials/bulk-music-4-compare/tutorial.html			2023-01-20	2025-02-13	10	True	False	False	True	music_compare	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		328	474	11.733333333333333	0
Single Cell	Clustering 3K PBMCs with Scanpy	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-scanpy-pbmc3k/tutorial.html		Differential gene expression analysis, Principal component visualisation, Expression profile clustering	2019-12-19	2025-04-29	16	True	True	True	True	scanpy_plot, anndata_manipulate, scanpy_filter, scanpy_inspect, scanpy_remove_confounders, scanpy_normalize, anndata_inspect, datamash_ops, scanpy_cluster_reduce_dimension, anndata_import	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.be, UseGalaxy.fr, UseGalaxy.no	0		3569294	8618449	8.033333333333333	0
Single Cell	Filter, plot and explore single-cell RNA-seq data with Scanpy (Python)	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case-jupyter_basic-pipeline/tutorial.html			2023-08-25	2025-03-11	13	True	False	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3614	4271	4.05	0
Single Cell	Evaluating Reference Data for Bulk RNA Deconvolution	https://training.galaxyproject.org//topics/single-cell/tutorials/bulk-deconvolution-evaluate/tutorial.html		Annotation, Visualisation	2025-02-02	2025-03-11	3	True	False	False	True	music_construct_eset, __DUPLICATE_FILE_TO_COLLECTION__, tp_multijoin_tool, join1, bg_column_arrange_by_header, annotatemyids, Add_a_column1, Count1, collection_column_join, datamash_transpose, tp_awk_tool, collapse_dataset, music_deconvolution, tp_sed_tool, Paste1, Cut1, tp_cut_tool, ggplot2_violin, tp_easyjoin_tool, table_compute, Remove beginning1, ggplot2_point	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz	0		148	171	9.666666666666666	0
Single Cell	Filter, plot and explore single-cell RNA-seq data with Scanpy	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_basic-pipeline/tutorial.html		Differential gene expression analysis, Principal component visualisation, Expression profile clustering	2021-03-24	2025-04-23	24	True	False	True	True	scanpy_plot, anndata_inspect, anndata_manipulate, interactive_tool_cellxgene_vip, join1, retrieve_scxa, scanpy_compute_graph, scanpy_inspect, scanpy_find_cluster, scanpy_cluster_reduce_dimension, scanpy_find_variable_genes, scanpy_run_pca, scanpy_run_umap, anndata_ops, scanpy_plot_embed, Cut1, scanpy_normalise_data, scanpy_scale_data, scanpy_find_markers, scanpy_filter_genes, scanpy_filter, scanpy_normalize, scanpy_run_tsne, scanpy_filter_cells			0		5757	9009	7.716666666666667	0
Single Cell	Clustering 3K PBMCs with Seurat	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-seurat-pbmc3k/tutorial.html			2025-01-23	2025-05-09	5	True	False	True	True	seurat_clustering, Filter1, seurat_preprocessing, seurat_reduce_dimension, seurat_plot, csv_to_tabular, seurat_data, Cut1, seurat_create	MISSISSIPPI, UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)		0		1863	2323	5.266666666666667	0
Single Cell	Scanpy Parameter Iterator	https://training.galaxyproject.org//topics/single-cell/tutorials/scanpy_parameter_iterator/tutorial.html			2023-07-19	2025-02-13	8	True	False	False	True	scanpy_compute_graph, scanpy_parameter_iterator, scanpy_find_cluster, scanpy_run_umap, scanpy_run_tsne, scanpy_plot_embed	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.org (Main)		0		332	367	6.483333333333333	0
